9.6,7.451565480374781,9.787725867619049,79.05466666666666,0.0,0,0.010938234999999352
7.3,5.484844157715975,9.794938573095237,78.118,0.0,0,0.009715805000000799
5.9,1.8308473632602995,9.803066661428574,77.55533333333334,0.0,0,0.010577249999998983
6.5,3.348571131061088,9.812102723333334,76.92599999999999,0.0,0,0.011429123333330793
5.4,-0.008464918453026549,9.822038541190476,76.412,0.0,0,0.01227072833333942
5.3,3.3390226612434715,9.832865115952382,75.39266666666666,0.0,0,0.013101405000000454
5.5,3.78490398881918,9.844572697142857,74.52733333333333,0.0,0,0.01392052166666069
7.3,3.5744135425421204,9.85682159952381,84.58666666666666,15.5,0,0.014727483333338398
7.2,3.630228928117652,9.869899920952381,86.956,4.0,0,0.015521738333330148
3.6,1.6714820253061147,9.883796173095238,85.87933333333334,0.0,0,0.01630276500000072
4.3,3.2276167927539197,9.89849827714286,84.97133333333333,0.0,0,0.017070086666670647
5.3,3.8196990364217127,9.913993600000001,84.21066666666665,0.0,0,0.01782326000000012
5.1,3.2431838903864607,9.930268991190477,83.14333333333333,0.0,0,0.018561883333330087
4.2,1.462701663839133,9.94731082190476,82.166,0.0,0,0.019285598333299347
3.0,-4.063672927092264,9.96510502357142,82.004,0.0,0,0.019994080000000025
4.8,4.105775124203066,9.983637126428562,81.03733333333332,0.0,0,0.020687046666699516
5.8,3.78551714355467,10.002892299047605,80.08999999999999,0.0,0,0.021364253333299388
5.2,3.1677425036435656,10.022855386666652,79.24133333333333,0.0,0,0.022025491666701313
4.2,3.5215686390873477,10.04351095071427,78.16,0.0,0,0.02267059499999924
4.8,2.74495498798463,10.064843306666656,77.28733333333334,0.0,0,0.02329942666669993
6.3,4.413907614162752,10.086836561666658,77.84,2.0,0,0.023911891666600127
5.5,4.915261879826974,10.109474651904758,77.90933333333334,1.5,0,0.02450792666670054
6.5,4.938313576310313,10.132741377857142,76.70599999999999,0.0,0,0.02508749666669985
7.2,5.487141500097326,10.156620439761914,75.83399999999997,0.0,0,0.02565060499999916
8.4,4.93884599596626,10.181095471666671,75.37066666666665,0.0,0,0.026197281666600958
9.5,6.661813094798371,10.20615007357143,74.60599999999998,0.0,0,0.02672758499999972
4.6,3.8422741915198975,10.23176784333333,73.40733333333331,0.0,0,0.027241601666700532
8.8,7.217503245433252,10.257932405714287,72.13999999999999,0.0,0,0.027739439999999504
8.9,7.915322352857209,10.284627441190471,70.85599999999998,0.0,0,0.028221238333300036
10.3,6.80942602844653,10.31183671285713,71.82333333333332,1.5,0,0.02868714999999966
9.9,8.818797529191379,10.339544091904743,70.50533333333331,0.0,0,0.029137356666700143
7.9,7.007730973880636,10.367733581190459,69.52266666666664,0.0,0,0.029572053333300374
9.3,7.5196284784518275,10.396389336904743,69.04866666666665,0.0,0,0.02999144999999892
12.8,12.356065829845292,10.425495689761886,68.2393333333333,0.0,0,0.030395781666701538
5.0,-0.3132395530781027,10.455037163809498,71.57266666666663,5.0,0,0.03078528833329841
1.6,2.051308240238664,10.484998493333316,70.40599999999998,0.0,0,0.031160226666701263
2.7,-0.21965419831023159,10.515364639285698,69.55333333333331,0.0,0,0.031520864999999176
4.0,3.7138854497645992,10.54612080261903,68.36666666666665,0.0,0,0.03186747833330017
0.3,-4.4118270124714245,10.577252437380944,88.0333333333333,29.5,0,0.032200353333399434
5.4,6.347722577158712,10.608745262380944,88.01533333333332,1.5,0,0.03251978166660052
6.0,4.25425718156379,10.6405852697619,86.94533333333332,0.0,0,0.032826058333400354
3.3,-0.6906998257803467,10.672758734285713,86.54733333333331,0.0,0,0.03311948833330014
4.8,3.171248914366454,10.70525222,85.76133333333331,0.0,0,0.03340037499999937
5.3,1.6373717922685982,10.738052585714286,85.21466666666664,0.0,0,0.03366902500000002
1.4,-3.337891534386576,10.771146990238098,100.0,28.5,6.321999999999974,0.033925749999999866
3.9,2.612104105184815,10.804522894523814,100.0,67.5,67.19800000000001,0.034170851666701196
6.9,8.211727764778583,10.838168064285727,98.44866666666667,0.0,0,0.034404639999999986
7.3,6.95166152137515,10.872070571904771,96.99133333333333,0.0,0,0.03462742333329949
4.7,5.375428451163152,10.9062187952381,95.54599999999999,0.0,0,0.0348394983332998
4.7,4.38209476156183,10.940601417619058,94.31666666666666,0.0,0,0.03504116833340021
4.6,2.8840801627109114,10.9752074257143,93.44533333333334,0.0,0,0.03523272500000019
5.5,6.479870010312626,11.010026106904773,91.90066666666667,0.0,0,0.03541446166659945
5.1,6.084292640536861,11.045047046190488,90.39533333333333,0.0,0,0.03558665833340058
5.6,3.3672521037250887,11.080260121904772,89.64866666666666,0.0,0,0.03574959500000041
6.3,4.310468587479522,11.115655500714299,88.88466666666666,0.0,0,0.03590354500000004
8.2,9.192041718240443,11.151223633095258,87.39466666666665,0.0,0,0.03604877333329881
10.0,10.80228604082098,11.186955246428585,85.72733333333332,0.0,0,0.03618553499999955
10.0,6.7962918757009545,11.222841339047628,90.72733333333332,7.5,0,0.03631408000000036
13.8,14.082238278698966,11.258873172619056,100.0,18.0,1.9679999999999893,0.03643464833329979
8.9,4.674158190093695,11.295042266190487,100.0,1.0,1.0,0.03654747833340011
