Date,気温(℃),降水量(mm),日射量(MJ/㎡),風速(m/s),湿度(％),雲量(10分比)
2000-01-03,8.233333333333333,0.16666666666666666,48.0,9.0,3.266666666666667,3.1
2000-01-10,10.257142857142856,1.4285714285714286,54.714285714285715,6.314285714285715,6.542857142857143,2.8000000000000003
2000-01-17,7.614285714285714,7.285714285714286,63.714285714285715,5.814285714285715,8.485714285714286,3.4857142857142853
2000-01-24,6.471428571428571,0.7142857142857143,50.42857142857143,9.142857142857142,5.1571428571428575,3.0714285714285716
2000-01-31,5.714285714285714,0.0,37.285714285714285,10.685714285714285,4.771428571428571,3.6285714285714286
2000-02-07,7.3999999999999995,0.0,41.57142857142857,12.057142857142859,4.071428571428571,3.185714285714286
2000-02-14,7.128571428571428,0.21428571428571427,39.42857142857143,11.814285714285715,3.6714285714285717,3.4857142857142853
2000-02-21,4.6571428571428575,0.35714285714285715,37.714285714285715,11.428571428571429,5.2,4.042857142857143
2000-02-28,4.871428571428572,0.0,35.42857142857143,14.1,4.3,3.9
2000-03-06,8.557142857142857,1.2857142857142858,41.142857142857146,12.457142857142857,4.828571428571428,3.4285714285714284
2000-03-13,7.514285714285714,0.6428571428571429,40.0,15.042857142857144,3.914285714285714,3.3428571428571425
2000-03-20,9.314285714285715,2.142857142857143,44.57142857142857,15.928571428571429,4.4714285714285715,4.542857142857143
2000-03-27,8.942857142857143,4.785714285714286,44.0,14.714285714285714,4.085714285714286,3.8285714285714287
2000-04-03,12.928571428571429,3.357142857142857,42.142857142857146,16.5,6.314285714285715,3.814285714285714
2000-04-10,13.985714285714286,4.928571428571429,56.857142857142854,13.671428571428573,6.757142857142857,3.6285714285714286
2000-04-17,14.200000000000001,4.928571428571429,51.285714285714285,16.228571428571428,7.014285714285714,3.557142857142857
2000-04-24,15.528571428571428,8.5,63.285714285714285,15.285714285714286,6.128571428571428,3.4
2000-05-01,16.085714285714285,3.2857142857142856,58.0,18.428571428571427,7.1571428571428575,3.4428571428571426
2000-05-08,18.014285714285712,0.2857142857142857,65.14285714285714,20.12857142857143,5.614285714285714,3.185714285714286
2000-05-15,19.0,5.714285714285714,73.14285714285714,15.1,7.8999999999999995,2.5
2000-05-22,18.400000000000002,6.428571428571429,72.71428571428571,12.37142857142857,9.114285714285714,3.142857142857143
2000-05-29,22.97142857142857,2.142857142857143,64.57142857142857,21.900000000000002,6.6000000000000005,3.4571428571428577
2000-06-05,22.62857142857143,3.0,64.14285714285714,20.2,8.5,3.1142857142857143
2000-06-12,21.67142857142857,6.428571428571429,74.57142857142857,13.37142857142857,7.728571428571429,3.5142857142857147
2000-06-19,22.085714285714285,11.571428571428571,75.71428571428571,14.971428571428572,7.642857142857143,2.4285714285714284
2000-06-26,22.514285714285712,7.642857142857143,77.0,10.37142857142857,7.685714285714285,2.757142857142857
2000-07-03,26.342857142857145,10.857142857142858,76.14285714285714,16.385714285714286,7.3,3.1714285714285713
2000-07-10,25.542857142857144,43.0,68.0,17.22857142857143,6.771428571428571,3.3428571428571425
2000-07-17,28.24285714285714,0.0,69.71428571428571,18.642857142857142,7.328571428571428,2.742857142857143
2000-07-24,29.37142857142857,0.0,67.0,20.02857142857143,6.057142857142857,3.442857142857143
2000-07-31,27.385714285714283,5.0,73.71428571428571,15.12857142857143,6.8428571428571425,4.014285714285714
2000-08-07,29.2,16.357142857142858,67.14285714285714,19.357142857142858,5.957142857142857,2.5714285714285716
2000-08-14,27.642857142857142,4.5,69.57142857142857,16.485714285714288,7.4142857142857155,3.442857142857143
2000-08-21,27.114285714285717,2.0714285714285716,71.57142857142857,13.37142857142857,7.857142857142857,2.2857142857142856
2000-08-28,29.142857142857142,0.0,70.0,15.942857142857141,6.528571428571429,2.585714285714286
2000-09-04,28.671428571428574,0.5714285714285714,61.714285714285715,14.985714285714286,5.314285714285715,3.914285714285714
2000-09-11,25.685714285714287,10.5,79.71428571428571,9.6,9.171428571428573,2.957142857142857
2000-09-18,26.7,7.214285714285714,78.71428571428571,8.142857142857142,7.771428571428572,2.557142857142857
2000-09-25,24.842857142857145,5.071428571428571,67.0,13.200000000000001,6.942857142857143,2.5
2000-10-02,21.842857142857145,3.2142857142857144,59.42857142857143,10.828571428571427,6.871428571428572,2.914285714285714
2000-10-09,20.571428571428573,4.5,66.57142857142857,9.185714285714285,8.714285714285714,2.642857142857143
2000-10-16,20.17142857142857,0.21428571428571427,66.42857142857143,10.971428571428572,6.914285714285714,2.957142857142857
2000-10-23,18.142857142857142,10.142857142857142,65.0,6.271428571428571,8.985714285714286,2.9285714285714284
2000-10-30,16.385714285714286,2.5714285714285716,66.57142857142857,7.6000000000000005,7.428571428571429,2.9714285714285715
2000-11-06,15.471428571428572,3.142857142857143,72.85714285714286,6.3428571428571425,8.042857142857143,2.9
2000-11-13,14.485714285714286,0.2857142857142857,58.857142857142854,7.257142857142857,7.457142857142857,3.0285714285714285
2000-11-20,12.142857142857142,9.642857142857142,67.0,4.671428571428572,8.585714285714285,3.3857142857142857
2000-11-27,12.985714285714286,2.0714285714285716,60.285714285714285,8.071428571428571,6.628571428571428,3.242857142857143
2000-12-04,9.357142857142858,0.0,47.57142857142857,8.657142857142857,4.828571428571428,3.4
2000-12-11,9.785714285714286,0.0,43.57142857142857,9.028571428571428,2.7285714285714286,3.1285714285714286
2000-12-18,8.814285714285715,0.8571428571428571,46.857142857142854,7.814285714285715,4.185714285714286,2.742857142857143
2000-12-25,9.871428571428572,0.07142857142857142,48.57142857142857,7.5,5.885714285714286,3.5285714285714285
2001-01-01,6.283333333333334,0.0,40.0,7.8999999999999995,3.516666666666667,3.1833333333333336
