9.6,9.068886492803156,9.81116797,78.53958087664364,0.0,0.0,0.009715805000000799,9.6,9.068886492803156
7.3,6.9075087597998985,9.8160258725,77.18332884138329,0.0,0.0,0.010577249999998983,8.45,7.9881976263015275
5.9,4.799999529814943,9.821170923333334,76.227375927538,0.0,0.0,0.011429123333330793,7.599999999999999,6.925464927472665
6.5,5.853997483531123,9.826600729583332,75.0805104323481,0.0,0.0,0.01227072833333942,7.324999999999999,6.65759806648728
5.4,3.553857303322835,9.832312759,73.72859075773802,0.0,0.0,0.013101405000000454,6.94,6.036849913854391
5.3,4.516544878380407,9.83830434611111,72.16747371762767,0.0,0.0,0.01392052166666069,6.666666666666667,5.783465741275394
5.5,5.240009538490731,9.844572697142857,71.07221430288733,0.0,0.0,0.014727483333338398,6.5,5.705829140877585
7.3,7.024630360730977,9.85682159952381,80.53836138954087,15.5,0.0,0.015521738333330148,6.171428571428571,5.41379255058156
7.2,6.97519468638384,9.869899920952381,82.05296965280864,4.0,0.0,0.01630276500000072,6.1571428571428575,5.423461968664979
3.6,1.6750697389763962,9.883796173095238,80.47407035580395,0.0,0.0,0.017070086666670647,5.828571428571429,4.977043427116615
4.3,3.2325597814852562,9.89849827714286,79.63334435868904,0.0,0.0,0.01782326000000012,5.514285714285714,4.602552326824349
5.3,5.419679459172463,9.913993600000001,78.64074523954336,0.0,0.0,0.018561883333330087,5.5,4.869098349088581
5.1,4.262163208398603,9.930268991190477,77.08455722775568,0.0,0.0,0.019285598333299347,5.471428571428571,4.832758110519753
4.2,1.4712957994630242,9.94731082190476,75.74092245402557,0.0,0.0,0.019994080000000025,5.285714285714286,4.294370433515795
3.0,-4.0222174107831465,9.96510502357142,75.45892215891374,0.0,0.0,0.020687046666699516,4.671428571428572,2.716249323299491
4.8,4.108692654222959,9.983637126428562,74.43092823033594,0.0,0.0,0.021364253333299388,4.328571428571429,2.306749032990794
5.8,5.182482748014887,10.002892299047605,73.10625621690096,0.0,0.0,0.022025491666701313,4.642857142857143,2.807808034282007
5.2,4.763725321076044,10.022855386666652,72.01302404945392,0.0,0.0,0.02267059499999924,4.771428571428571,3.026545968509262
4.2,3.5217216067979384,10.04351095071427,70.45202694986527,0.0,0.0,0.02329942666669993,4.614285714285714,2.755409132455759
4.8,2.7539558539113065,10.064843306666656,69.60408372342073,0.0,0.0,0.023911891666600127,4.571428571428571,2.5399509389575736
6.3,6.154685733771919,10.086836561666658,69.86562798807255,2.0,0.0,0.02450792666670054,4.871428571428572,3.2090066438588445
5.5,5.846215359160907,10.109474651904758,69.73273996035823,1.5,0.0,0.02508749666669985,5.228571428571429,4.6187827538508515
6.5,5.65514480555749,10.132741377857142,68.27907927632722,0.0,0.0,0.02565060499999916,5.471428571428571,4.839704489755785
7.2,7.0139440381687335,10.156620439761914,67.11041237871434,0.0,0.0,0.026197281666600958,5.671428571428572,5.101341816920621
8.4,7.891146762974947,10.181095471666671,66.22218946462391,0.0,0.0,0.02672758499999972,6.128571428571428,5.548116308620464
9.5,8.829865838306453,10.20615007357143,64.50742301557018,0.0,0.0,0.027241601666700532,6.885714285714284,6.306422627407394
4.6,3.840596218660461,10.23176784333333,63.085223584260355,0.0,0.0,0.027739439999999504,6.857142857142857,6.461656965228703
8.8,7.994544955424824,10.257932405714287,61.484771825191274,0.0,0.0,0.028221238333300036,7.214285714285714,6.724493996893402
8.9,8.505732578684697,10.284627441190471,59.98498248287205,0.0,0.0,0.02868714999999966,7.700000000000001,7.104425028253943
10.3,10.54095049321366,10.31183671285713,60.11870696180773,1.5,0.0,0.029137356666700143,8.242857142857144,7.802397269347682
9.9,9.453513207482239,10.339544091904743,58.60069510899635,0.0,0.0,0.029572053333300374,8.62857142857143,8.150907150678183
7.9,8.098824850635474,10.367733581190459,57.58371003413338,0.0,0.0,0.02999144999999892,8.557142857142857,8.1805754489154
9.3,9.918108487105176,10.396389336904743,56.78317372894753,0.0,0.0,0.030395781666701538,8.52857142857143,8.336038684458074
12.8,13.92679102016486,10.425495689761886,55.693925814160536,0.0,0.0,0.03078528833329841,9.700000000000001,9.776923656101562
5.0,-0.26871489623880596,10.455037163809498,59.02725914749387,5.0,0.0,0.031160226666701263,9.157142857142858,8.596457963006758
1.6,2.0439845080613557,10.484998493333316,57.62209809686524,0.0,0.0,0.031520864999999176,8.114285714285714,7.673351095774852
2.7,-0.2082952047437141,10.515364639285698,56.536889592097815,0.0,0.0,0.03186747833330017,7.028571428571429,6.137744567495226
4.0,3.710729313169206,10.54612080261903,55.36694164538576,0.0,0.0,0.032200353333399434,6.185714285714286,5.31734686830765
0.3,-4.369662661335579,10.577252437380944,75.00326943252502,29.5,0.0,0.03251978166660052,5.1000000000000005,3.5361343665975
5.4,6.5858964748251365,10.608745262380944,74.73844593270196,1.5,0.0,0.032826058333400354,4.542857142857143,3.0601040791289225
6.0,5.311703111374199,10.6405852697619,73.28990783030771,0.0,0.0,0.03311948833330014,3.571428571428572,1.8293772350159716
3.3,-0.6654097097541696,10.672758734285713,72.58509156275129,0.0,0.0,0.03340037499999937,3.3285714285714287,1.7727065473709192
4.8,3.1807667449637504,10.70525222,71.55153158866172,0.0,0.0,0.03366902500000002,3.7857142857142856,1.9351040097855474
5.3,4.502520897531965,10.738052585714286,70.57495015577983,0.0,0.0,0.033925749999999866,4.157142857142857,2.608077738682073
1.4,-3.2958002618397524,10.771146990238098,89.57495015577983,28.5,0.0,0.034170851666701196,3.785714285714286,1.6071449422522217
3.9,2.6320024077287476,10.804522894523814,100.0,67.5,51.21387921995333,0.034404639999999986,4.3,2.6073828092614106
6.9,7.401888783665139,10.838168064285727,98.04987142143843,0.0,0.0,0.03462742333329949,4.514285714285714,2.7239531390956975
7.3,6.843657608326825,10.872070571904771,96.25195930520022,0.0,0.0,0.0348394983332998,4.7,2.942803781517501
4.7,5.365247299305429,10.9062187952381,94.29820395896652,0.0,0.0,0.03504116833340021,4.8999999999999995,3.804326211383158
4.7,4.378842569330124,10.940601417619058,92.63027844941963,0.0,0.0,0.03523272500000019,4.885714285714285,3.975479900578354
4.6,2.892085848886107,10.9752074257143,91.78277238988608,0.0,0.0,0.03541446166659945,4.785714285714286,3.745417750771803
5.5,5.567919107410719,11.010026106904773,90.03557613169812,0.0,0.0,0.03558665833340058,5.371428571428572,5.011663374950442
5.1,5.200054369909618,11.045047046190488,88.4492295068649,0.0,0.0,0.03574959500000041,5.542857142857143,5.378527940976281
5.6,5.28231763799464,11.080260121904772,87.36248717364646,0.0,0.0,0.03590354500000004,5.357142857142856,5.075732063023352
6.3,6.13078968056018,11.115655500714299,86.29480036192258,0.0,0.0,0.03604877333329881,5.214285714285714,4.973893787628117
8.2,8.769349319612228,11.151223633095258,84.87343684713325,0.0,0.0,0.03618553499999955,5.714285714285715,5.460194076243375
10.0,10.33855913620268,11.186955246428585,83.1566947367656,0.0,0.0,0.03631408000000036,6.471428571428572,6.311582157225167
10.0,10.832165003185846,11.222841339047628,87.43043652765549,7.5,0.0,0.03643464833329979,7.242857142857143,7.445879179267986
13.8,14.627093951469767,11.258873172619056,97.68738387720882,18.0,0.0,0.03654747833340011,8.428571428571429,8.740047014133564
8.9,9.501135215957682,11.295042266190487,97.75518269461347,1.0,0.0,0.036652786666600434,8.971428571428572,9.354487134997575
5.6,6.824170325858158,11.331340387142857,100.0,15.0,11.062528881055215,0.03675079333340037,8.971428571428572,9.574751804692365
6.6,7.21689383381086,11.367759543571427,99.46236708322506,1.0,0.0,0.03684170166659939,9.014285714285716,9.729909540871033
6.9,7.759620650057481,11.404291975476184,98.65404816389398,1.0,0.0,0.03692570833340092,8.828571428571427,9.585662588077495
6.5,7.59277239315736,11.44093014642857,100.0,30.0,27.26362087948553,0.037002998333299786,8.328571428571427,9.19340733907102
5.4,5.673038294441315,11.477666734285716,97.831981595245,0.0,0.0,0.03707375333329921,7.671428571428572,8.456389237821803
4.4,4.5317606585676975,11.514494622857143,96.2444597456883,0.0,0.0,0.03713813500000107,6.328571428571429,7.014198767407222
5.9,6.382119558920006,11.551406890952373,94.57429532674162,0.0,0.0,0.03719630166670029,5.9,6.568625102116124
6.4,7.081480952902171,11.588396804047614,93.17229315275294,0.0,0.0,0.03724840166669985,6.014285714285714,6.605383763122412
4.9,5.707337993563825,11.625457804047613,91.27159918708175,0.0,0.0,0.03729456999999847,5.771428571428571,6.389732928801408
6.1,6.740460508026806,11.662583499523814,89.45453352963597,0.0,0.0,0.03733493500000051,5.657142857142857,6.244138622797026
11.0,10.985382450320394,11.699767655952387,87.57842645353645,0.0,0.0,0.03736961333330058,6.299999999999999,6.728797202391745
12.3,13.328561241125946,11.737004185952385,100.0,30.5,10.461564897762628,0.037398709999999724,7.285714285714285,7.822443337632406
10.1,8.705637888802809,11.774287138333344,98.47721698298471,0.0,0.0,0.03742231999999923,8.1,8.418711513380279
8.3,9.077843288675052,11.811610688571443,96.44932874577573,0.0,0.0,0.037440528333300804,8.442857142857143,8.803814903345286
10.8,11.648811312380612,11.848969128333342,94.59519987942171,0.0,0.0,0.037453416666700434,9.071428571428571,9.456290668985064
12.1,12.800226342557611,11.886356855952386,92.59869276778012,0.0,0.0,0.037461041666698947,10.099999999999998,10.469560433127032
15.4,16.57387268287902,11.9237683652381,90.37081401171595,0.0,0.0,0.037463466666601164,11.428571428571429,11.874333600963066
11.2,10.153537266459075,11.961198236190471,88.53169560478703,0.0,0.0,0.037460728333400084,11.457142857142856,11.75549857469716
