Date,気温(℃),降水量(mm),日射量(MJ/㎡),風速(m/s),湿度(％),雲量(10分比)
1990-01-01,5.2,0.0,38.0,10.8,1.0,2.5
1990-01-08,6.314285714285715,0.0,40.42857142857143,10.571428571428571,1.5142857142857142,4.014285714285714
1990-01-15,6.714285714285714,0.5,50.857142857142854,6.3999999999999995,5.185714285714285,3.5571428571428574
1990-01-22,4.042857142857143,3.0,64.0,5.971428571428571,7.042857142857143,3.2714285714285714
1990-01-29,3.1142857142857143,0.0,42.42857142857143,8.8,4.814285714285715,3.542857142857143
1990-02-05,3.3857142857142857,5.714285714285714,73.42857142857143,5.728571428571429,8.2,3.6142857142857143
1990-02-12,7.585714285714286,1.0,59.714285714285715,6.7,8.442857142857143,3.257142857142857
1990-02-19,6.942857142857143,4.142857142857143,65.57142857142857,6.728571428571429,7.5,4.171428571428572
1990-02-26,12.085714285714285,6.571428571428571,71.0,6.185714285714285,7.914285714285714,3.1285714285714286
1990-03-05,8.4,3.142857142857143,65.28571428571429,6.757142857142857,9.471428571428572,4.2
1990-03-12,10.585714285714285,1.7142857142857142,42.42857142857143,14.671428571428573,3.442857142857143,4.771428571428571
1990-03-19,10.457142857142857,0.14285714285714285,41.714285714285715,13.971428571428572,4.914285714285714,4.671428571428572
1990-03-26,12.0,0.0,40.285714285714285,18.357142857142858,2.757142857142857,5.171428571428572
1990-04-02,12.414285714285715,9.642857142857142,62.714285714285715,10.842857142857143,7.585714285714286,3.5285714285714285
1990-04-09,14.271428571428572,2.0714285714285716,46.0,14.185714285714285,5.085714285714286,4.757142857142857
1990-04-16,14.799999999999999,4.071428571428571,63.42857142857143,11.12857142857143,8.1,3.4
1990-04-23,13.1,11.5,73.14285714285714,8.057142857142859,9.185714285714285,3.4714285714285715
1990-04-30,16.32857142857143,1.6428571428571428,50.857142857142854,18.02857142857143,4.571428571428571,4.014285714285714
1990-05-07,16.057142857142857,1.9285714285714286,67.28571428571429,11.128571428571428,7.885714285714286,3.642857142857143
1990-05-14,20.657142857142855,12.928571428571429,69.28571428571429,14.5,7.871428571428572,3.057142857142857
1990-05-21,19.25714285714286,1.9285714285714286,56.714285714285715,15.985714285714286,7.585714285714286,4.1
1990-05-28,19.5,0.42857142857142855,51.714285714285715,20.87142857142857,6.357142857142857,3.014285714285714
1990-06-04,22.228571428571428,2.5,58.57142857142857,18.485714285714288,6.985714285714287,3.5285714285714285
1990-06-11,22.17142857142857,4.928571428571429,69.28571428571429,15.085714285714285,8.057142857142859,3.914285714285714
1990-06-18,24.485714285714288,1.6428571428571428,70.0,16.014285714285712,7.757142857142857,3.6571428571428575
1990-06-25,26.542857142857144,0.0,64.0,16.314285714285713,6.6571428571428575,2.9714285714285715
1990-07-02,20.957142857142856,0.6428571428571429,70.28571428571429,8.442857142857143,9.685714285714285,3.1999999999999997
1990-07-09,24.042857142857144,1.6428571428571428,71.0,11.342857142857143,9.685714285714285,2.814285714285714
1990-07-16,24.02857142857143,4.928571428571429,77.0,11.185714285714285,9.114285714285714,3.414285714285714
1990-07-23,28.585714285714285,0.0,68.71428571428571,20.47142857142857,3.9,2.9714285714285715
1990-07-30,27.214285714285715,0.7142857142857143,68.71428571428571,17.242857142857144,7.557142857142857,3.257142857142857
1990-08-06,27.8,0.5714285714285714,68.85714285714286,16.314285714285713,5.514285714285714,3.9285714285714284
1990-08-13,28.728571428571428,24.5,74.0,14.285714285714286,6.3,3.585714285714286
1990-08-20,28.885714285714283,0.0,64.71428571428571,21.914285714285715,3.4857142857142853,4.457142857142857
1990-08-27,29.342857142857145,0.2857142857142857,64.71428571428571,18.785714285714285,5.514285714285714,4.3428571428571425
1990-09-03,27.314285714285713,0.7142857142857143,67.57142857142857,14.828571428571427,6.628571428571428,3.2142857142857144
1990-09-10,25.12857142857143,2.7142857142857144,66.85714285714286,12.914285714285715,6.685714285714285,3.1285714285714286
1990-09-17,25.357142857142858,8.928571428571429,78.57142857142857,7.971428571428571,7.228571428571429,3.2857142857142856
1990-09-24,25.214285714285715,3.9285714285714284,62.714285714285715,16.54285714285714,4.814285714285715,3.9857142857142853
1990-10-01,22.114285714285717,25.285714285714285,73.0,7.614285714285714,9.257142857142856,3.1999999999999997
1990-10-08,22.3,9.714285714285714,71.0,7.1571428571428575,8.657142857142857,3.257142857142857
1990-10-15,18.485714285714288,1.1428571428571428,67.0,10.014285714285714,7.728571428571429,3.2857142857142856
1990-10-22,19.414285714285715,0.0,62.0,11.028571428571428,5.485714285714286,3.414285714285714
1990-10-29,16.87142857142857,3.9285714285714284,61.714285714285715,10.728571428571428,6.3,3.8142857142857145
1990-11-05,17.014285714285712,11.785714285714286,70.14285714285714,9.085714285714285,5.057142857142857,3.414285714285714
1990-11-12,16.285714285714285,2.142857142857143,54.42857142857143,10.442857142857141,2.8714285714285714,3.1142857142857143
1990-11-19,15.685714285714287,0.07142857142857142,63.57142857142857,8.6,3.6999999999999997,2.442857142857143
1990-11-26,12.414285714285715,3.0714285714285716,59.285714285714285,7.257142857142858,5.257142857142857,2.9714285714285715
1990-12-03,14.614285714285714,22.785714285714285,67.42857142857143,5.785714285714286,5.514285714285714,4.4714285714285715
1990-12-10,11.1,0.0,52.714285714285715,7.914285714285714,2.2,2.242857142857143
1990-12-17,10.4,4.785714285714286,48.57142857142857,8.142857142857142,5.228571428571429,3.9857142857142853
1990-12-24,8.4,0.6428571428571429,52.42857142857143,7.542857142857144,3.3428571428571425,3.1999999999999997
1990-12-31,7.5,0.0,42.0,8.657142857142857,2.8714285714285714,3.457142857142857
