Date,気温(℃),降水量(mm),日射量(MJ/㎡),風速(m/s),湿度(％),雲量(10分比)
1999-01-04,6.1,0.0,37.0,11.3,1.725,4.125
1999-01-11,5.414285714285714,0.0,42.142857142857146,9.457142857142857,2.3428571428571425,2.7714285714285714
1999-01-18,6.485714285714286,0.0,40.142857142857146,9.914285714285715,2.457142857142857,3.242857142857143
1999-01-25,7.357142857142857,2.7142857142857144,54.0,7.628571428571428,5.3428571428571425,3.085714285714286
1999-02-01,7.742857142857143,0.07142857142857142,44.714285714285715,10.071428571428571,3.857142857142857,2.6999999999999997
1999-02-08,5.742857142857143,0.0,37.857142857142854,12.614285714285714,2.6714285714285713,3.5285714285714285
1999-02-15,5.485714285714286,2.642857142857143,42.285714285714285,12.857142857142858,4.257142857142857,3.4714285714285715
1999-02-22,7.6571428571428575,0.42857142857142855,46.42857142857143,12.557142857142859,3.8857142857142857,2.9714285714285715
1999-03-01,8.042857142857143,2.0,48.42857142857143,12.271428571428572,5.014285714285714,3.557142857142857
1999-03-08,10.785714285714286,1.5714285714285714,50.285714285714285,12.171428571428573,5.542857142857143,3.414285714285714
1999-03-15,8.471428571428572,7.071428571428571,67.42857142857143,7.242857142857142,9.142857142857142,3.142857142857143
1999-03-22,11.128571428571428,6.642857142857143,72.71428571428571,8.928571428571429,7.542857142857143,4.114285714285714
1999-03-29,10.785714285714286,2.2857142857142856,60.142857142857146,11.9,7.1571428571428575,3.6000000000000005
1999-04-05,11.814285714285715,3.0714285714285716,62.714285714285715,13.171428571428573,8.242857142857144,3.8428571428571425
1999-04-12,12.4,9.714285714285714,64.42857142857143,12.157142857142857,7.014285714285714,4.0285714285714285
1999-04-19,16.014285714285712,4.714285714285714,64.42857142857143,13.87142857142857,6.728571428571429,3.4285714285714284
1999-04-26,16.942857142857143,13.928571428571429,76.14285714285714,13.328571428571427,8.3,3.585714285714286
1999-05-03,16.742857142857144,0.9285714285714286,59.714285714285715,19.97142857142857,5.014285714285714,3.2857142857142856
1999-05-10,19.900000000000002,9.857142857142858,62.0,18.62857142857143,6.328571428571428,3.5714285714285716
1999-05-17,18.657142857142855,0.6428571428571429,67.85714285714286,16.314285714285713,7.1000000000000005,3.1285714285714286
1999-05-24,20.814285714285713,2.7142857142857144,64.57142857142857,15.62857142857143,7.585714285714286,2.557142857142857
1999-05-31,21.442857142857143,1.5714285714285714,64.14285714285714,15.214285714285714,8.942857142857143,3.3857142857142857
1999-06-07,23.37142857142857,2.5,64.71428571428571,17.585714285714285,7.471428571428571,2.6714285714285713
1999-06-14,23.400000000000002,0.14285714285714285,60.714285714285715,22.942857142857143,7.528571428571429,3.4428571428571426
1999-06-21,21.75714285714286,6.571428571428571,79.71428571428571,11.442857142857141,9.014285714285714,3.3000000000000003
1999-06-28,23.12857142857143,7.357142857142857,82.14285714285714,7.6571428571428575,9.614285714285714,3.357142857142857
1999-07-05,23.571428571428573,17.214285714285715,81.0,11.142857142857142,9.328571428571427,3.5
1999-07-12,21.97142857142857,7.071428571428571,76.42857142857143,14.657142857142857,7.414285714285714,4.1571428571428575
1999-07-19,26.2,28.928571428571427,82.0,10.871428571428572,9.114285714285714,3.1
1999-07-26,28.400000000000002,6.571428571428571,73.57142857142857,18.957142857142856,7.871428571428572,3.057142857142857
1999-08-02,29.271428571428572,0.0,69.57142857142857,22.32857142857143,5.142857142857143,4.771428571428571
1999-08-09,29.085714285714285,3.7857142857142856,73.85714285714286,19.571428571428573,7.414285714285714,3.2285714285714286
1999-08-16,27.97142857142857,18.857142857142858,79.14285714285714,14.714285714285714,6.557142857142857,3.685714285714286
1999-08-23,29.3,0.21428571428571427,70.42857142857143,19.714285714285715,5.1000000000000005,3.3428571428571425
1999-08-30,27.385714285714283,20.142857142857142,76.0,12.757142857142858,9.6,2.8000000000000003
1999-09-06,27.214285714285715,4.357142857142857,65.71428571428571,14.228571428571428,7.028571428571429,3.142857142857143
1999-09-13,28.32857142857143,0.21428571428571427,69.85714285714286,13.171428571428573,7.6571428571428575,2.8428571428571425
1999-09-20,25.885714285714283,1.5714285714285714,76.14285714285714,9.642857142857142,9.057142857142859,3.914285714285714
1999-09-27,24.571428571428573,6.857142857142857,71.42857142857143,10.842857142857143,7.5,3.4714285714285715
1999-10-04,23.771428571428572,0.0,63.857142857142854,11.342857142857143,6.742857142857143,3.6285714285714286
1999-10-11,20.67142857142857,0.0,62.57142857142857,11.242857142857144,6.542857142857143,2.8714285714285714
1999-10-18,20.0,1.8571428571428572,68.0,9.214285714285714,7.514285714285714,2.8428571428571425
1999-10-25,16.271428571428572,1.5714285714285714,58.714285714285715,11.1,4.871428571428572,3.2285714285714286
1999-11-01,18.7,16.0,64.28571428571429,9.457142857142857,6.871428571428572,3.6571428571428575
1999-11-08,15.485714285714286,0.0,62.857142857142854,7.714285714285714,7.814285714285715,2.914285714285714
1999-11-15,15.0,3.4285714285714284,61.42857142857143,9.814285714285715,4.414285714285714,3.085714285714286
1999-11-22,13.157142857142857,1.0714285714285714,54.857142857142854,10.1,3.985714285714286,3.1999999999999997
1999-11-29,12.742857142857144,1.8571428571428572,59.57142857142857,6.928571428571429,5.471428571428571,2.457142857142857
1999-12-06,10.142857142857142,1.0,56.714285714285715,6.328571428571428,6.514285714285714,2.957142857142857
1999-12-13,10.314285714285715,0.0,41.857142857142854,9.299999999999999,1.4285714285714286,3.3000000000000003
1999-12-20,8.257142857142856,0.0,49.42857142857143,7.728571428571429,4.857142857142857,2.3857142857142857
1999-12-27,7.357142857142857,0.0,36.857142857142854,9.971428571428572,1.6428571428571428,2.9285714285714284
2000-01-03,9.025,0.0,53.5,7.6,3.775,2.3
