Date,気温(℃),降水量(mm),日射量(MJ/㎡),風速(m/s),湿度(％),雲量(10分比)
1997-01-06,8.316666666666666,2.8333333333333335,53.0,9.916666666666666,3.766666666666667,3.8833333333333333
1997-01-13,6.485714285714286,0.0,44.714285714285715,11.042857142857143,1.842857142857143,3.257142857142857
1997-01-20,7.414285714285714,0.0,49.285714285714285,10.299999999999999,3.1285714285714286,3.2142857142857144
1997-01-27,5.728571428571429,1.7142857142857142,45.142857142857146,10.985714285714286,4.057142857142857,3.942857142857143
1997-02-03,5.7,1.7857142857142858,48.714285714285715,9.87142857142857,3.7285714285714286,3.8333333333333335
1997-02-10,7.271428571428571,0.0,49.285714285714285,11.228571428571428,6.057142857142857,3.457142857142857
1997-02-17,6.7,1.2857142857142858,46.857142857142854,11.485714285714286,5.3428571428571425,4.0
1997-02-24,5.5,0.0,37.857142857142854,15.657142857142857,2.3000000000000003,4.3428571428571425
1997-03-03,10.242857142857144,0.0,51.0,9.514285714285714,7.3,4.057142857142857
1997-03-10,11.185714285714287,0.0,46.714285714285715,15.414285714285715,3.0,3.9
1997-03-17,9.471428571428572,3.7142857142857144,59.42857142857143,12.428571428571429,6.828571428571428,4.114285714285715
1997-03-24,9.471428571428572,2.142857142857143,61.857142857142854,13.299999999999999,7.342857142857143,3.557142857142857
1997-03-31,12.528571428571428,9.285714285714286,57.142857142857146,15.142857142857142,6.728571428571429,3.457142857142857
1997-04-07,13.457142857142857,11.785714285714286,84.0,6.314285714285715,9.257142857142856,2.7142857142857144
1997-04-14,15.9,0.0,48.57142857142857,21.614285714285717,4.814285714285715,3.5
1997-04-21,14.271428571428572,0.7857142857142857,57.857142857142854,15.214285714285714,7.8428571428571425,3.414285714285714
1997-04-28,15.785714285714286,2.5,50.142857142857146,17.0,4.514285714285714,3.585714285714286
1997-05-05,19.271428571428572,1.0714285714285714,68.14285714285714,16.742857142857144,6.485714285714286,3.0142857142857147
1997-05-12,20.0,3.642857142857143,63.714285714285715,16.942857142857143,6.942857142857143,3.9857142857142853
1997-05-19,20.228571428571428,3.2857142857142856,74.42857142857143,11.942857142857141,9.657142857142857,2.7142857142857144
1997-05-26,17.114285714285714,17.214285714285715,73.42857142857143,15.27142857142857,7.942857142857143,3.5285714285714285
1997-06-02,20.642857142857142,1.3571428571428572,65.0,19.214285714285715,7.628571428571429,3.242857142857143
1997-06-09,20.342857142857145,5.785714285714286,71.0,14.357142857142858,6.8999999999999995,3.4
1997-06-16,21.87142857142857,1.7142857142857142,69.28571428571429,17.82857142857143,9.014285714285714,3.185714285714286
1997-06-23,22.685714285714287,14.285714285714286,77.71428571428571,10.62857142857143,9.042857142857143,3.1999999999999997
1997-06-30,25.842857142857145,2.5714285714285716,68.71428571428571,21.400000000000002,6.271428571428571,3.585714285714286
1997-07-07,28.857142857142858,0.0,62.285714285714285,23.885714285714283,5.385714285714286,3.457142857142857
1997-07-14,25.25714285714286,6.0,80.0,10.714285714285714,8.542857142857143,3.3285714285714287
1997-07-21,26.042857142857144,9.214285714285714,68.57142857142857,19.400000000000002,6.242857142857143,2.585714285714286
1997-07-28,26.728571428571428,3.857142857142857,75.0,16.67142857142857,7.985714285714287,3.457142857142857
1997-08-04,27.414285714285715,7.357142857142857,76.0,15.271428571428572,6.542857142857143,2.857142857142857
1997-08-11,28.52857142857143,0.6428571428571429,72.42857142857143,15.4,6.385714285714286,4.442857142857143
1997-08-18,24.24285714285714,0.7857142857142857,75.0,9.299999999999999,9.228571428571428,3.2857142857142856
1997-08-25,27.314285714285713,16.571428571428573,72.85714285714286,15.77142857142857,7.6000000000000005,2.7142857142857144
1997-09-01,27.014285714285712,2.5714285714285716,70.71428571428571,16.242857142857144,5.9142857142857155,2.6285714285714286
1997-09-08,26.728571428571428,7.857142857142857,74.28571428571429,12.528571428571428,7.828571428571428,3.4285714285714284
1997-09-15,23.2,6.428571428571429,81.85714285714286,7.685714285714285,8.828571428571427,3.057142857142857
1997-09-22,21.785714285714285,10.071428571428571,76.85714285714286,8.742857142857144,9.685714285714285,4.242857142857143
1997-09-29,19.614285714285717,4.785714285714286,70.28571428571429,7.971428571428571,9.299999999999999,3.2857142857142856
1997-10-06,19.47142857142857,2.4285714285714284,63.285714285714285,12.585714285714285,6.528571428571428,2.7714285714285714
1997-10-13,18.971428571428568,0.14285714285714285,59.714285714285715,12.771428571428572,4.685714285714285,3.042857142857143
1997-10-20,18.714285714285715,0.0,60.142857142857146,12.014285714285714,3.6285714285714286,2.7142857142857144
1997-10-27,19.357142857142858,0.0,60.285714285714285,11.942857142857141,4.228571428571429,2.8857142857142857
1997-11-03,15.185714285714285,0.14285714285714285,52.857142857142854,11.257142857142856,6.028571428571429,2.9857142857142853
1997-11-10,14.685714285714285,0.0,52.42857142857143,10.671428571428573,4.014285714285714,2.9857142857142853
1997-11-17,14.885714285714286,4.142857142857143,74.85714285714286,4.8,7.971428571428571,2.8333333333333335
1997-11-24,12.942857142857141,0.9285714285714286,64.71428571428571,7.028571428571429,5.928571428571429,3.557142857142857
1997-12-01,14.114285714285714,9.214285714285714,67.42857142857143,5.2,8.12857142857143,3.685714285714286
1997-12-08,9.571428571428571,0.7142857142857143,60.0,7.228571428571429,5.557142857142857,2.757142857142857
1997-12-15,9.514285714285714,0.0,50.857142857142854,8.685714285714285,3.542857142857143,2.9714285714285715
1997-12-22,10.342857142857143,1.5,53.42857142857143,7.242857142857143,5.2,3.1142857142857143
1997-12-29,7.585714285714286,0.2857142857142857,56.285714285714285,6.242857142857143,5.485714285714286,3.3428571428571425
1998-01-05,7.3,7.0,62.5,6.25,5.15,3.75
