4.783333333333334,4.138974010974626
4.733333333333333,4.164516353022095
4.70 ,4.237351239804698
4.95 ,4.362640141498115
4.8999999999999995,4.097907897798198
4.516666666666667,3.5498025087308425
4.242857142857143,3.3369513394615873
4.057142857142857,2.868162568162116
4.114285714285715,2.9939708993819427
3.842857142857143,2.7447278244770392
3.542857142857143,2.705114810481389
3.4285714285714293,2.9523900486090056
3.4571428571428577,2.954512554628844
3.3857142857142852,2.8136359398633983
2.7857142857142856,1.9979820409646858
2.414285714285714,1.5241898801630909
2.6571428571428575,1.8128565950114388
2.685714285714286,1.7847350286296073
2.60 ,1.6365201314323008
2.4142857142857146,1.4691509175644686
2.80 ,1.8720450936402406
3.342857142857142,2.7712332737272716
3.4428571428571426,2.845497031166115
3.485714285714286,2.981367921002657
3.514285714285715,2.579670830816589
3.885714285714286,3.021189548822973
3.9285714285714284,3.1592078725891817
4.042857142857143,3.3533022766089826
4.442857142857143,3.7844771725889763
4.614285714285714,3.9867444558120804
5.185714285714286,4.498964647376104
5.50 ,5.3999133821189655
5.671428571428571,5.57 
6.457142857142857,6.574816403774464
6.114285714285714,5.832313333569303
5.042857142857143,4.114517498413756
4.428571428571429,3.3717007239862475
3.714285714285715,2.7683109381751727
2.8428571428571425,1.1975454504734615
2.4571428571428577,0.9466592860637143
1.8428571428571432,0.10362196986951247
1.7714285714285711,0.44 
2.3285714285714283,1.4139749254034004
2.685714285714286,2.0876133806344623
2.3857142857142857,1.3956676657755753
2.8714285714285714,2.2294468665813905
3.042857142857143,2.469064758511403
3.0285714285714285,2.793414384182575
2.9428571428571426,3.0141480593621592
2.7714285714285714,3.425077011382775
2.5142857142857147,3.2708337005572163
2.8000000000000003,4.234119250324373
2.8142857142857145,4.920495651602037
2.557142857142857,4.781312554132939
2.585714285714286,4.500272297088272
3.042857142857143,4.924010410941309
3.7857142857142856,5.524602545156265
4.528571428571429,6.154299791789888
5.885714285714286,7.217434498825531
6.628571428571428,7.83 
6.8999999999999995,7.609180616248915
7.171428571428571,8.054842989698495
7.114285714285714,8.098586066982676
6.828571428571428,7.903898110872036
6.371428571428572,7.728942740022313
5.085714285714286,6.471237278566339
4.571428571428571,6.1101828885873815
4.557142857142857,6.494889819810241
4.185714285714285,6.090874637423822
4.128571428571428,6.094630327820573
4.685714285714286,6.450220252778057
5.357142857142857,6.849719612907398
6.185714285714285,7.462770690477666
6.60 ,7.601334353890819
7.1000000000000005,7.960591117203616
8.13 ,9.024021650964581
9.37 ,9.990829786048138
9.514285714285716,10.006557516751881
9.342857142857143,9.956421818982074
9.228571428571428,10.137830082310497
9.314285714285715,10.178814758748857
9.514285714285716,10.26605330182428
9.80 ,10.337847031612567
10.042857142857144,10.346842618763109
10.657142857142857,10.865165935310369
11.157142857142855,11.308987217315487
11.985714285714284,12.038665126217463
13.12857142857143,13.109820992799456
13.685714285714285,13.902037367105736
13.90 ,14.04381698185283
13.62857142857143,13.77739007427843
13.471428571428573,13.856166085037811
13.80 ,14.279788290252336
13.842857142857143,14.399541576358313
13.014285714285716,13.54570205520706
