1	49.17
2	48.01
3	40.01
4	55.48
5	49.42
6	44.67
7	51.02
8	-36.99
9	51.90
10	41.28
11	33.93
12	57.12
13	33.88
14	-52.70
15	36.83
16	53.08
17	53.78
18	34.95
19	22.79
20	-8.87
21	-33.74
22	7.20
23	31.19
24	40.51
25	49.45
26	51.99
27	55.11
28	-56.94
29	13.34
30	44.67
31	31.61
32	-61.41
33	59.60
34	-3.55
35	57.95
36	60.53
37	66.21
38	54.57
39	45.99
40	69.28
41	50.99
42	66.03
43	-68.98
44	83.04
45	76.79
46	57.27
47	61.22
48	70.74
49	71.52
50	72.09
51	67.97
52	33.43
53	70.54
54	68.29
55	92.65
56	61.30
57	73.95
58	71.84
59	63.41
60	61.44
61	55.29
62	59.67
63	69.33
64	64.42
65	79.99
66	47.82
67	34.83
68	58.10
69	30.70
70	66.47
71	50.51
72	37.77
73	54.25
74	57.25
75	73.60
76	79.81
77	55.34
78	67.27
79	54.43
80	85.60
81	50.37
82	36.48
83	59.21
84	81.89
85	87.54
86	99.58
87	73.03
88	89.48
89	89.12
90	98.63
91	99.86
92	96.79
93	99.57
94	98.19
95	111.07
96	112.67
97	103.41
98	72.49
99	89.83
100	85.25
101	97.07
102	78.07
103	81.04
104	66.23
105	110.87
106	113.58
107	114.25
108	88.78
109	111.01
110	96.75
111	117.84
112	125.60
113	82.71
114	97.52
115	115.97
116	122.53
117	99.79
118	68.43
119	130.37
120	104.18
121	81.15
122	53.73
123	68.13
124	96.59
125	96.28
126	115.31
127	123.37
128	124.63
129	131.70
130	126.79
131	83.09
132	80.23
133	127.71
134	127.25
135	79.32
136	151.94
137	119.88
138	98.66
139	133.67
140	102.12
141	120.30
142	119.45
143	143.96
144	151.44
145	139.14
146	109.54
147	109.04
148	99.10
149	132.67
150	135.33
151	123.48
152	88.25
153	126.49
154	141.72
155	144.29
156	126.92
157	131.84
158	94.96
159	124.76
160	79.66
161	131.31
162	140.57
163	102.94
164	88.30
165	118.39
166	154.16
167	129.54
168	155.47
169	127.67
170	65.89
171	65.95
172	105.13
173	150.02
174	105.57
175	108.28
176	81.08
177	128.95
178	162.94
179	82.16
180	84.44
181	121.05
182	110.41
183	144.45
184	167.99
185	163.50
186	167.08
187	147.21
188	100.50
189	143.70
190	99.24
191	107.96
192	169.69
193	161.16
194	158.97
195	153.40
196	169.18
197	150.54
198	172.07
199	106.91
200	126.65
201	159.43
202	175.85
203	153.88
204	175.05
205	176.95
206	171.06
207	170.92
208	159.43
209	166.57
210	101.99
211	129.66
212	179.59
213	158.90
214	163.29
215	166.58
216	169.60
217	131.34
218	147.30
219	164.10
220	161.56
221	168.13
222	170.38
223	175.88
224	152.86
225	169.59
226	217.44
227	212.60
228	212.41
229	193.02
230	161.74
231	137.43
232	31.96
233	93.10
234	94.01
235	125.40
236	137.91
237	113.02
238	150.47
239	162.70
240	159.42
241	149.32
242	135.49
243	147.69
244	123.81
245	136.16
246	131.09
247	144.69
248	133.94
249	147.61
250	149.92
251	129.66
252	148.32
253	153.29
254	170.86
255	108.81
256	76.06
257	83.55
258	79.67
259	116.67
260	130.60
261	125.96
262	103.36
263	137.36
264	105.23
265	83.88
266	101.19
267	80.46
268	100.41
269	112.43
270	76.23
271	76.50
272	91.60
273	138.54
274	114.43
275	99.61
276	98.71
277	82.72
278	83.58
279	94.44
280	101.00
281	85.96
282	96.47
283	89.59
284	71.90
285	94.97
286	100.51
287	93.55
288	102.94
289	99.87
290	61.80
291	82.84
292	86.97
293	87.92
294	48.34
295	82.22
296	98.25
297	79.30
298	67.30
299	62.61
300	72.94
301	79.15
302	70.26
303	65.33
304	76.44
305	82.22
306	83.54
307	49.87
308	77.88
309	61.64
310	49.22
311	59.13
312	58.92
313	79.85
314	80.35
315	79.79
316	84.30
317	82.70
318	34.14
319	61.34
320	58.70
321	52.08
322	63.99
323	86.60
324	56.04
325	68.65
326	52.96
327	62.57
328	61.44
329	58.64
330	50.92
331	64.82
332	40.31
333	61.97
334	63.22
335	61.63
336	57.98
337	56.53
338	57.77
339	55.37
340	55.53
341	55.90
342	59.63
343	37.43
344	47.86
345	25.28
346	44.68
347	49.21
348	53.53
349	52.96
350	49.94
351	-3.24
352	50.59
353	50.34
354	-26.48
355	40.32
356	52.67
357	51.35
358	51.20
359	50.81
360	33.59
361	54.64
362	37.57
363	52.20
364	34.31
365	27.16
